adwordscustomerid,category,adcost,adclicks,impressions,cpc,adbudget,time_idx,date,month,dayofweek,dayofyear
id_0008,Computers_Electronics_and_Technology,174.74478,54,889,3.2360144444444443,206.0602858552632,948,2021-08-06,8,4,218
id_0008,Computers_Electronics_and_Technology,118.58075,17,321,6.975338235294117,206.0602858552632,949,2021-08-07,8,5,219
id_0008,Computers_Electronics_and_Technology,102.65392,16,428,6.41587,206.0602858552632,950,2021-08-08,8,6,220
id_0008,Computers_Electronics_and_Technology,249.54724,56,1392,4.456200714285714,206.0602858552632,951,2021-08-09,8,0,221
id_0008,Computers_Electronics_and_Technology,278.02942,57,1548,4.877709122807018,206.0602858552632,952,2021-08-10,8,1,222
id_0008,Computers_Electronics_and_Technology,292.8242,67,1613,4.370510447761195,206.0602858552632,953,2021-08-11,8,2,223
id_0008,Computers_Electronics_and_Technology,411.2225,76,1542,5.410822368421053,206.0602858552632,954,2021-08-12,8,3,224
id_0008,Computers_Electronics_and_Technology,219.26349,45,1126,4.872522,206.0602858552632,955,2021-08-13,8,4,225
id_0008,Computers_Electronics_and_Technology,70.11783,16,349,4.382364375,206.0602858552632,956,2021-08-14,8,5,226
id_0008,Computers_Electronics_and_Technology,47.63388,17,324,2.8019929411764704,206.0602858552632,957,2021-08-15,8,6,227
id_0008,Computers_Electronics_and_Technology,313.9034,77,1333,4.076667532467532,206.0602858552632,958,2021-08-16,8,0,228
id_0008,Computers_Electronics_and_Technology,210.4625,54,1292,3.897453703703704,206.0602858552632,959,2021-08-17,8,1,229
id_0008,Computers_Electronics_and_Technology,241.47287,62,1104,3.894723709677419,206.0602858552632,960,2021-08-18,8,2,230
id_0008,Computers_Electronics_and_Technology,312.71866,69,1103,4.532154492753623,206.0602858552632,961,2021-08-19,8,3,231
id_0008,Computers_Electronics_and_Technology,163.73093,49,864,3.341447551020408,206.0602858552632,962,2021-08-20,8,4,232
id_0008,Computers_Electronics_and_Technology,50.355587,8,298,6.294448375,206.0602858552632,963,2021-08-21,8,5,233
id_0008,Computers_Electronics_and_Technology,45.66509,13,359,3.512699230769231,206.0602858552632,964,2021-08-22,8,6,234
id_0008,Computers_Electronics_and_Technology,255.48193,49,1111,5.21391693877551,206.0602858552632,965,2021-08-23,8,0,235
id_0008,Computers_Electronics_and_Technology,234.09166,65,1165,3.6014101538461536,206.0602858552632,966,2021-08-24,8,1,236
id_0008,Computers_Electronics_and_Technology,272.02475,67,1130,4.060070895522387,206.0602858552632,967,2021-08-25,8,2,237
id_0008,Computers_Electronics_and_Technology,314.7637,60,1261,5.246061666666666,206.0602858552632,968,2021-08-26,8,3,238
id_0008,Computers_Electronics_and_Technology,230.7109,57,1170,4.047559649122807,206.0602858552632,969,2021-08-27,8,4,239
id_0008,Computers_Electronics_and_Technology,131.64848,28,455,4.701731428571429,206.0602858552632,970,2021-08-28,8,5,240
id_0008,Computers_Electronics_and_Technology,71.09089,20,538,3.5545445,206.0602858552632,971,2021-08-29,8,6,241
id_0008,Computers_Electronics_and_Technology,280.72516,92,1426,3.051360434782609,206.0602858552632,972,2021-08-30,8,0,242
id_0008,Computers_Electronics_and_Technology,221.19962,70,1384,3.159994571428572,206.0602858552632,973,2021-08-31,8,1,243
id_0008,Computers_Electronics_and_Technology,216.48798,76,1177,2.8485260526315788,242.50022437500004,974,2021-09-01,9,2,244
id_0008,Computers_Electronics_and_Technology,176.40533,53,1004,3.3284024528301885,242.50022437500004,975,2021-09-02,9,3,245
id_0008,Computers_Electronics_and_Technology,163.23259,37,835,4.411691621621621,242.50022437500004,976,2021-09-03,9,4,246
id_0008,Computers_Electronics_and_Technology,47.474575,12,168,3.956214583333333,242.50022437500004,977,2021-09-04,9,5,247
id_0008,Computers_Electronics_and_Technology,17.242956,9,190,1.915884,242.50022437500004,978,2021-09-05,9,6,248
id_0008,Computers_Electronics_and_Technology,190.66504,59,727,3.231610847457627,242.50022437500004,979,2021-09-06,9,0,249
id_0008,Computers_Electronics_and_Technology,203.64375,54,770,3.771180555555556,242.50022437500004,980,2021-09-07,9,1,250
id_0008,Computers_Electronics_and_Technology,153.29207,50,732,3.0658414,242.50022437500004,981,2021-09-08,9,2,251
id_0008,Computers_Electronics_and_Technology,151.78033,34,673,4.464127352941176,242.50022437500004,982,2021-09-09,9,3,252
id_0008,Computers_Electronics_and_Technology,216.5064,48,674,4.51055,242.50022437500004,983,2021-09-10,9,4,253
id_0008,Computers_Electronics_and_Technology,43.53718,10,188,4.353718,242.50022437500004,984,2021-09-11,9,5,254
id_0008,Computers_Electronics_and_Technology,30.62371,10,235,3.062371,242.50022437500004,985,2021-09-12,9,6,255
id_0008,Computers_Electronics_and_Technology,259.4071,65,867,3.9908784615384616,242.50022437500004,986,2021-09-13,9,0,256
id_0008,Computers_Electronics_and_Technology,213.36877,52,961,4.103245576923078,242.50022437500004,987,2021-09-14,9,1,257
id_0008,Computers_Electronics_and_Technology,227.93462,61,1055,3.736633114754098,242.50022437500004,988,2021-09-15,9,2,258
id_0008,Computers_Electronics_and_Technology,312.96536,65,1079,4.814851692307692,242.50022437500004,989,2021-09-16,9,3,259
id_0008,Computers_Electronics_and_Technology,149.9016,49,829,3.0592163265306125,242.50022437500004,990,2021-09-17,9,4,260
id_0008,Computers_Electronics_and_Technology,82.36272,17,281,4.844865882352941,242.50022437500004,991,2021-09-18,9,5,261
id_0008,Computers_Electronics_and_Technology,69.69875,12,312,5.808229166666667,242.50022437500004,992,2021-09-19,9,6,262
id_0008,Computers_Electronics_and_Technology,240.0492,41,986,5.854858536585367,242.50022437500004,993,2021-09-20,9,0,263
id_0008,Computers_Electronics_and_Technology,355.5467,83,1587,4.283695180722892,242.50022437500004,994,2021-09-21,9,1,264
id_0008,Computers_Electronics_and_Technology,322.6003,86,1576,3.7511662790697673,242.50022437500004,995,2021-09-22,9,2,265
id_0008,Computers_Electronics_and_Technology,298.3762,71,1873,4.202481690140845,242.50022437500004,996,2021-09-23,9,3,266
id_0008,Computers_Electronics_and_Technology,368.75354,87,2437,4.2385464367816095,242.50022437500004,997,2021-09-24,9,4,267
id_0008,Computers_Electronics_and_Technology,192.3503,43,1095,4.4732627906976745,242.50022437500004,998,2021-09-25,9,5,268
id_0008,Computers_Electronics_and_Technology,222.78738,53,1589,4.203535471698113,242.50022437500004,999,2021-09-26,9,6,269
id_0008,Computers_Electronics_and_Technology,540.51526,131,4827,4.126070687022901,242.50022437500004,1000,2021-09-27,9,0,270
id_0008,Computers_Electronics_and_Technology,548.09735,136,5455,4.030127573529412,242.50022437500004,1001,2021-09-28,9,1,271
id_0008,Computers_Electronics_and_Technology,600.934,160,5101,3.7558375,242.50022437500004,1002,2021-09-29,9,2,272
id_0008,Computers_Electronics_and_Technology,755.46576,192,5665,3.9347175,242.50022437500004,1003,2021-09-30,9,3,273
id_0008,Computers_Electronics_and_Technology,584.8525,143,4056,4.089877622377622,554.417829605263,1004,2021-10-01,10,4,274
id_0008,Computers_Electronics_and_Technology,406.41046,83,1918,4.89651156626506,554.417829605263,1005,2021-10-02,10,5,275
id_0008,Computers_Electronics_and_Technology,336.43066,86,2307,3.911984418604651,554.417829605263,1006,2021-10-03,10,6,276
id_0008,Computers_Electronics_and_Technology,552.6321,164,4956,3.3697079268292685,554.417829605263,1007,2021-10-04,10,0,277
id_0008,Computers_Electronics_and_Technology,632.4078,188,5324,3.3638712765957446,554.417829605263,1008,2021-10-05,10,1,278
id_0008,Computers_Electronics_and_Technology,638.5892,162,5417,3.9419086419753087,554.417829605263,1009,2021-10-06,10,2,279
id_0008,Computers_Electronics_and_Technology,589.728,169,5090,3.489514792899408,554.417829605263,1010,2021-10-07,10,3,280
id_0008,Computers_Electronics_and_Technology,457.1995,123,3984,3.7170691056910568,554.417829605263,1011,2021-10-08,10,4,281
id_0008,Computers_Electronics_and_Technology,149.71571,50,1246,2.9943142,554.417829605263,1012,2021-10-09,10,5,282
id_0008,Computers_Electronics_and_Technology,191.2018,70,1576,2.7314542857142854,554.417829605263,1013,2021-10-10,10,6,283
id_0008,Computers_Electronics_and_Technology,457.9158,142,4101,3.2247591549295773,554.417829605263,1014,2021-10-11,10,0,284
id_0008,Computers_Electronics_and_Technology,612.9955,157,4477,3.904429936305733,554.417829605263,1015,2021-10-12,10,1,285
id_0008,Computers_Electronics_and_Technology,510.00922,173,4729,2.948030173410405,554.417829605263,1016,2021-10-13,10,2,286
id_0008,Computers_Electronics_and_Technology,687.33606,172,5764,3.99613988372093,554.417829605263,1017,2021-10-14,10,3,287
id_0008,Computers_Electronics_and_Technology,493.4854,130,4362,3.796041538461538,554.417829605263,1018,2021-10-15,10,4,288
id_0008,Computers_Electronics_and_Technology,278.74985,74,2289,3.766889864864865,554.417829605263,1019,2021-10-16,10,5,289
id_0008,Computers_Electronics_and_Technology,285.8601,85,2480,3.36306,554.417829605263,1020,2021-10-17,10,6,290
id_0008,Computers_Electronics_and_Technology,824.6662,207,5260,3.983894685990338,554.417829605263,1021,2021-10-18,10,0,291
id_0008,Computers_Electronics_and_Technology,858.3634,184,6459,4.665018478260869,554.417829605263,1022,2021-10-19,10,1,292
id_0008,Computers_Electronics_and_Technology,732.747,185,5828,3.9607945945945935,554.417829605263,1023,2021-10-20,10,2,293
id_0008,Computers_Electronics_and_Technology,601.2866,153,5434,3.929977777777778,554.417829605263,1024,2021-10-21,10,3,294
id_0008,Computers_Electronics_and_Technology,369.2708,92,3901,4.013813043478261,554.417829605263,1025,2021-10-22,10,4,295
id_0008,Computers_Electronics_and_Technology,283.76294,65,1984,4.365583692307693,554.417829605263,1026,2021-10-23,10,5,296
id_0008,Computers_Electronics_and_Technology,391.63574,71,2430,5.515996338028169,554.417829605263,1027,2021-10-24,10,6,297
id_0008,Computers_Electronics_and_Technology,784.3194,179,6154,4.381672625698324,554.417829605263,1028,2021-10-25,10,0,298
id_0008,Computers_Electronics_and_Technology,860.5068,212,7471,4.058994339622641,554.417829605263,1029,2021-10-26,10,1,299
id_0008,Computers_Electronics_and_Technology,998.3458,204,6806,4.893851960784314,554.417829605263,1030,2021-10-27,10,2,300
id_0008,Computers_Electronics_and_Technology,817.63184,185,7189,4.419631567567568,554.417829605263,1031,2021-10-28,10,3,301
id_0008,Computers_Electronics_and_Technology,644.4667,146,4842,4.414155479452054,554.417829605263,1032,2021-10-29,10,4,302
id_0008,Computers_Electronics_and_Technology,402.21954,67,2224,6.00327671641791,554.417829605263,1033,2021-10-30,10,5,303
id_0008,Computers_Electronics_and_Technology,419.5596,76,1932,5.520521052631579,554.417829605263,1034,2021-10-31,10,6,304
id_0008,Computers_Electronics_and_Technology,485.6262,115,4056,4.22283652173913,385.71524868421056,1035,2021-11-01,11,0,305
id_0008,Computers_Electronics_and_Technology,831.2232,210,6627,3.9582057142857145,385.71524868421056,1036,2021-11-02,11,1,306
id_0008,Computers_Electronics_and_Technology,810.0496,184,6018,4.40244347826087,385.71524868421056,1037,2021-11-03,11,2,307
id_0008,Computers_Electronics_and_Technology,769.4815,193,6158,3.986950777202072,385.71524868421056,1038,2021-11-04,11,3,308
id_0008,Computers_Electronics_and_Technology,631.862,141,4981,4.481290780141844,385.71524868421056,1039,2021-11-05,11,4,309
id_0008,Computers_Electronics_and_Technology,221.46387,45,1589,4.921419333333333,385.71524868421056,1040,2021-11-06,11,5,310
id_0008,Computers_Electronics_and_Technology,263.85043,53,1666,4.9783100000000005,385.71524868421056,1041,2021-11-07,11,6,311
id_0008,Computers_Electronics_and_Technology,378.74753,127,3816,2.982264015748032,385.71524868421056,1042,2021-11-08,11,0,312
id_0008,Computers_Electronics_and_Technology,549.23724,160,4316,3.4327327500000004,385.71524868421056,1043,2021-11-09,11,1,313
id_0008,Computers_Electronics_and_Technology,563.39825,126,4088,4.471414682539682,385.71524868421056,1044,2021-11-10,11,2,314
id_0008,Computers_Electronics_and_Technology,549.6472,129,3642,4.260831007751938,385.71524868421056,1045,2021-11-11,11,3,315
id_0008,Computers_Electronics_and_Technology,421.1682,96,2554,4.38716875,385.71524868421056,1046,2021-11-12,11,4,316
id_0008,Computers_Electronics_and_Technology,170.61624,43,1161,3.967819534883721,385.71524868421056,1047,2021-11-13,11,5,317
id_0008,Computers_Electronics_and_Technology,143.83946,40,1405,3.5959865,385.71524868421056,1048,2021-11-14,11,6,318
id_0008,Computers_Electronics_and_Technology,617.1706,130,3113,4.747466153846154,385.71524868421056,1049,2021-11-15,11,0,319
id_0008,Computers_Electronics_and_Technology,510.95923,146,3648,3.4997207534246573,385.71524868421056,1050,2021-11-16,11,1,320
id_0008,Computers_Electronics_and_Technology,416.5454,122,3572,3.414306557377049,385.71524868421056,1051,2021-11-17,11,2,321
id_0008,Computers_Electronics_and_Technology,304.53378,104,2974,2.9282094230769227,385.71524868421056,1052,2021-11-18,11,3,322
id_0008,Computers_Electronics_and_Technology,367.5655,107,2156,3.4351915887850466,385.71524868421056,1053,2021-11-19,11,4,323
id_0008,Computers_Electronics_and_Technology,154.70883,42,986,3.6835435714285714,385.71524868421056,1054,2021-11-20,11,5,324
id_0008,Computers_Electronics_and_Technology,111.47157,32,1114,3.4834865625,385.71524868421056,1055,2021-11-21,11,6,325
id_0008,Computers_Electronics_and_Technology,232.41978,89,2539,2.611458202247191,385.71524868421056,1056,2021-11-22,11,0,326
id_0008,Computers_Electronics_and_Technology,284.33948,89,2336,3.194825617977528,385.71524868421056,1057,2021-11-23,11,1,327
id_0008,Computers_Electronics_and_Technology,254.78539,85,2241,2.9974751764705885,385.71524868421056,1058,2021-11-24,11,2,328
id_0008,Computers_Electronics_and_Technology,365.09482,109,2079,3.3494937614678904,385.71524868421056,1059,2021-11-25,11,3,329
id_0008,Computers_Electronics_and_Technology,232.0059,59,1659,3.932303389830509,385.71524868421056,1060,2021-11-26,11,4,330
id_0008,Computers_Electronics_and_Technology,115.40875,30,759,3.846958333333333,385.71524868421056,1061,2021-11-27,11,5,331
id_0008,Computers_Electronics_and_Technology,79.19637,30,928,2.639879,385.71524868421056,1062,2021-11-28,11,6,332
id_0008,Computers_Electronics_and_Technology,411.57672,108,2761,3.810895555555556,385.71524868421056,1063,2021-11-29,11,0,333
id_0008,Computers_Electronics_and_Technology,477.75052,125,3230,3.82200416,385.71524868421056,1064,2021-11-30,11,1,334
id_0008,Computers_Electronics_and_Technology,393.29984,108,3029,3.6416651851851856,317.85549407894746,1065,2021-12-01,12,2,335
id_0008,Computers_Electronics_and_Technology,446.2288,120,2878,3.718573333333333,317.85549407894746,1066,2021-12-02,12,3,336
id_0008,Computers_Electronics_and_Technology,284.3314,77,2538,3.692615584415584,317.85549407894746,1067,2021-12-03,12,4,337
id_0008,Computers_Electronics_and_Technology,140.28673,42,1230,3.340160238095238,317.85549407894746,1068,2021-12-04,12,5,338
id_0008,Computers_Electronics_and_Technology,118.08975,24,1289,4.92040625,317.85549407894746,1069,2021-12-05,12,6,339
id_0008,Computers_Electronics_and_Technology,376.7018,94,2477,4.007465957446809,317.85549407894746,1070,2021-12-06,12,0,340
id_0008,Computers_Electronics_and_Technology,308.79456,95,2683,3.250469052631579,317.85549407894746,1071,2021-12-07,12,1,341
id_0008,Computers_Electronics_and_Technology,396.5608,103,2448,3.850104854368932,317.85549407894746,1072,2021-12-08,12,2,342
id_0008,Computers_Electronics_and_Technology,284.0936,85,2994,3.342277647058823,317.85549407894746,1073,2021-12-09,12,3,343
id_0008,Computers_Electronics_and_Technology,357.24173,94,2805,3.800443936170213,317.85549407894746,1074,2021-12-10,12,4,344
id_0008,Computers_Electronics_and_Technology,166.44693,44,1161,3.782884772727273,317.85549407894746,1075,2021-12-11,12,5,345
id_0008,Computers_Electronics_and_Technology,136.97807,37,1478,3.70211,317.85549407894746,1076,2021-12-12,12,6,346
id_0008,Computers_Electronics_and_Technology,273.64832,92,3542,2.974438260869565,317.85549407894746,1077,2021-12-13,12,0,347
id_0008,Computers_Electronics_and_Technology,427.08344,122,3552,3.5006839344262293,317.85549407894746,1078,2021-12-14,12,1,348
id_0008,Computers_Electronics_and_Technology,514.9181,122,3696,4.220640163934426,317.85549407894746,1079,2021-12-15,12,2,349
id_0008,Computers_Electronics_and_Technology,392.86633,106,3469,3.706286132075472,317.85549407894746,1080,2021-12-16,12,3,350
id_0008,Computers_Electronics_and_Technology,373.63083,113,2924,3.306467522123894,317.85549407894746,1081,2021-12-17,12,4,351
id_0008,Computers_Electronics_and_Technology,175.21326,51,1494,3.4355541176470585,317.85549407894746,1082,2021-12-18,12,5,352
id_0008,Computers_Electronics_and_Technology,392.77167,76,1818,5.168048289473684,317.85549407894746,1083,2021-12-19,12,6,353
id_0008,Computers_Electronics_and_Technology,496.62735,143,4006,3.472918531468532,317.85549407894746,1084,2021-12-20,12,0,354
id_0008,Computers_Electronics_and_Technology,537.12897,135,3619,3.978733111111111,317.85549407894746,1085,2021-12-21,12,1,355
id_0008,Computers_Electronics_and_Technology,448.1952,99,3385,4.527224242424243,317.85549407894746,1086,2021-12-22,12,2,356
id_0008,Computers_Electronics_and_Technology,466.70718,99,2758,4.71421393939394,317.85549407894746,1087,2021-12-23,12,3,357
id_0008,Computers_Electronics_and_Technology,103.54942,26,816,3.98267,317.85549407894746,1088,2021-12-24,12,4,358
id_0008,Computers_Electronics_and_Technology,101.34905,31,860,3.269324193548387,317.85549407894746,1089,2021-12-25,12,5,359
id_0008,Computers_Electronics_and_Technology,184.28131,41,1193,4.494666097560976,317.85549407894746,1090,2021-12-26,12,6,360
id_0008,Computers_Electronics_and_Technology,268.85553,75,1853,3.5847404,317.85549407894746,1091,2021-12-27,12,0,361
id_0008,Computers_Electronics_and_Technology,326.7173,88,2028,3.712696590909091,317.85549407894746,1092,2021-12-28,12,1,362
id_0008,Computers_Electronics_and_Technology,303.67798,80,2345,3.79597475,317.85549407894746,1093,2021-12-29,12,2,363
id_0008,Computers_Electronics_and_Technology,310.48233,80,1803,3.881029125,317.85549407894746,1094,2021-12-30,12,3,364
id_0008,Computers_Electronics_and_Technology,156.04944,40,930,3.901236,317.85549407894746,1095,2021-12-31,12,4,365
id_0008,Computers_Electronics_and_Technology,184.12659,39,1243,4.721194615384615,413.8730924342106,1096,2022-01-01,1,5,1
id_0008,Computers_Electronics_and_Technology,317.08163,97,2394,3.268882783505155,413.8730924342106,1097,2022-01-02,1,6,2
id_0008,Computers_Electronics_and_Technology,726.12805,193,4334,3.7623215025906735,413.8730924342106,1098,2022-01-03,1,0,3
id_0008,Computers_Electronics_and_Technology,867.9783,198,4095,4.383728787878788,413.8730924342106,1099,2022-01-04,1,1,4
id_0008,Computers_Electronics_and_Technology,600.51825,163,3607,3.684161042944785,413.8730924342106,1100,2022-01-05,1,2,5
id_0008,Computers_Electronics_and_Technology,409.56436,126,2790,3.2505107936507938,413.8730924342106,1101,2022-01-06,1,3,6
id_0008,Computers_Electronics_and_Technology,336.15448,94,2111,3.576111489361702,413.8730924342106,1102,2022-01-07,1,4,7
id_0008,Computers_Electronics_and_Technology,158.5637,33,974,4.804960606060607,413.8730924342106,1103,2022-01-08,1,5,8
id_0008,Computers_Electronics_and_Technology,190.61502,33,1224,5.776212727272727,413.8730924342106,1104,2022-01-09,1,6,9
id_0008,Computers_Electronics_and_Technology,509.1496,148,3680,3.4402,413.8730924342106,1105,2022-01-10,1,0,10
id_0008,Computers_Electronics_and_Technology,503.96674,141,3536,3.5742321985815604,413.8730924342106,1106,2022-01-11,1,1,11
id_0008,Computers_Electronics_and_Technology,567.52234,143,3315,3.968687692307692,413.8730924342106,1107,2022-01-12,1,2,12
id_0008,Computers_Electronics_and_Technology,417.5859,140,3036,2.9827564285714283,413.8730924342106,1108,2022-01-13,1,3,13
id_0008,Computers_Electronics_and_Technology,383.56406,104,2266,3.6881159615384616,413.8730924342106,1109,2022-01-14,1,4,14
id_0008,Computers_Electronics_and_Technology,105.95294,33,1155,3.2106951515151514,413.8730924342106,1110,2022-01-15,1,5,15
id_0008,Computers_Electronics_and_Technology,157.91907,49,1768,3.222838163265306,413.8730924342106,1111,2022-01-16,1,6,16
id_0008,Computers_Electronics_and_Technology,703.2312,163,4428,4.314301840490797,413.8730924342106,1112,2022-01-17,1,0,17
id_0008,Computers_Electronics_and_Technology,665.0882,155,3845,4.290891612903226,413.8730924342106,1113,2022-01-18,1,1,18
id_0008,Computers_Electronics_and_Technology,543.87823,145,3996,3.7508843448275866,413.8730924342106,1114,2022-01-19,1,2,19
id_0008,Computers_Electronics_and_Technology,511.62363,136,4067,3.761938455882353,413.8730924342106,1115,2022-01-20,1,3,20
id_0008,Computers_Electronics_and_Technology,375.28558,108,2937,3.4748664814814814,413.8730924342106,1116,2022-01-21,1,4,21
id_0008,Computers_Electronics_and_Technology,111.67772,42,1253,2.658993333333333,413.8730924342106,1117,2022-01-22,1,5,22
id_0008,Computers_Electronics_and_Technology,170.72714,48,1483,3.5568154166666663,413.8730924342106,1118,2022-01-23,1,6,23
id_0008,Computers_Electronics_and_Technology,368.37393,122,3294,3.0194584426229505,413.8730924342106,1119,2022-01-24,1,0,24
id_0008,Computers_Electronics_and_Technology,500.46655,137,3127,3.653040510948905,413.8730924342106,1120,2022-01-25,1,1,25
id_0008,Computers_Electronics_and_Technology,549.15796,130,3600,4.224292,413.8730924342106,1121,2022-01-26,1,2,26
id_0008,Computers_Electronics_and_Technology,458.62543,115,3177,3.988047217391304,413.8730924342106,1122,2022-01-27,1,3,27
id_0008,Computers_Electronics_and_Technology,375.68423,106,2523,3.544190849056604,413.8730924342106,1123,2022-01-28,1,4,28
id_0008,Computers_Electronics_and_Technology,154.19757,48,1247,3.2124493750000003,413.8730924342106,1124,2022-01-29,1,5,29
id_0008,Computers_Electronics_and_Technology,182.42401,42,1415,4.34342880952381,413.8730924342106,1125,2022-01-30,1,6,30
id_0008,Computers_Electronics_and_Technology,474.9096,121,3208,3.924872727272728,413.8730924342106,1126,2022-01-31,1,0,31
id_0008,Computers_Electronics_and_Technology,387.6898,114,3106,3.4007877192982456,383.0805781907895,1127,2022-02-01,2,1,32
id_0008,Computers_Electronics_and_Technology,444.89432,115,3246,3.868646260869565,383.0805781907895,1128,2022-02-02,2,2,33
id_0008,Computers_Electronics_and_Technology,482.3074,125,2945,3.8584592,383.0805781907895,1129,2022-02-03,2,3,34
id_0008,Computers_Electronics_and_Technology,352.39172,97,2676,3.632904329896908,383.0805781907895,1130,2022-02-04,2,4,35
id_0008,Computers_Electronics_and_Technology,249.02565,53,1226,4.698597169811321,383.0805781907895,1131,2022-02-05,2,5,36
id_0008,Computers_Electronics_and_Technology,325.87436,54,1589,6.03471037037037,383.0805781907895,1132,2022-02-06,2,6,37
id_0008,Computers_Electronics_and_Technology,589.3222,113,3362,5.215240707964601,383.0805781907895,1133,2022-02-07,2,0,38
id_0008,Computers_Electronics_and_Technology,617.30695,112,3292,5.511669196428572,383.0805781907895,1134,2022-02-08,2,1,39
id_0008,Computers_Electronics_and_Technology,609.5174,156,3612,3.907162820512821,383.0805781907895,1135,2022-02-09,2,2,40
id_0008,Computers_Electronics_and_Technology,586.1126,126,3549,4.651687301587302,383.0805781907895,1136,2022-02-10,2,3,41
id_0008,Computers_Electronics_and_Technology,694.7783,131,2917,5.303651145038168,383.0805781907895,1137,2022-02-11,2,4,42
id_0008,Computers_Electronics_and_Technology,119.49782,34,1109,3.5146417647058823,383.0805781907895,1138,2022-02-12,2,5,43
id_0008,Computers_Electronics_and_Technology,257.62,47,1270,5.4812765957446805,383.0805781907895,1139,2022-02-13,2,6,44
id_0008,Computers_Electronics_and_Technology,608.993,132,3421,4.613583333333334,383.0805781907895,1140,2022-02-14,2,0,45
id_0008,Computers_Electronics_and_Technology,663.859,123,3621,5.397227642276423,383.0805781907895,1141,2022-02-15,2,1,46
id_0008,Computers_Electronics_and_Technology,545.0873,128,4750,4.25849453125,383.0805781907895,1142,2022-02-16,2,2,47
id_0008,Computers_Electronics_and_Technology,454.7219,108,3213,4.210387962962963,383.0805781907895,1143,2022-02-17,2,3,48
id_0008,Computers_Electronics_and_Technology,384.92972,80,2451,4.811621499999999,383.0805781907895,1144,2022-02-18,2,4,49
id_0008,Computers_Electronics_and_Technology,191.85828,34,1107,5.642890588235295,383.0805781907895,1145,2022-02-19,2,5,50
id_0008,Computers_Electronics_and_Technology,269.83575,37,1259,7.292858108108109,383.0805781907895,1146,2022-02-20,2,6,51
id_0008,Computers_Electronics_and_Technology,301.80457,67,2776,4.5045458208955225,383.0805781907895,1147,2022-02-21,2,0,52
id_0008,Computers_Electronics_and_Technology,490.5777,104,2568,4.717093269230769,383.0805781907895,1148,2022-02-22,2,1,53
id_0008,Computers_Electronics_and_Technology,485.93945,91,2429,5.339993956043957,383.0805781907895,1149,2022-02-23,2,2,54
id_0008,Computers_Electronics_and_Technology,467.2643,97,2145,4.817157731958763,383.0805781907895,1150,2022-02-24,2,3,55
id_0008,Computers_Electronics_and_Technology,515.2273,73,1687,7.057908219178082,383.0805781907895,1151,2022-02-25,2,4,56
id_0008,Computers_Electronics_and_Technology,100.664635,24,686,4.194359791666667,383.0805781907895,1152,2022-02-26,2,5,57
id_0008,Computers_Electronics_and_Technology,45.857082,18,667,2.5476156666666667,383.0805781907895,1153,2022-02-27,2,6,58
id_0008,Computers_Electronics_and_Technology,402.69107,72,2199,5.592931527777778,383.0805781907895,1154,2022-02-28,2,0,59
id_0008,Computers_Electronics_and_Technology,408.27194,88,2145,4.639453863636363,308.6620194078948,1155,2022-03-01,3,1,60
id_0008,Computers_Electronics_and_Technology,276.36935,93,2186,2.971713440860215,308.6620194078948,1156,2022-03-02,3,2,61
id_0008,Computers_Electronics_and_Technology,191.03781,66,1905,2.894512272727273,308.6620194078948,1157,2022-03-03,3,3,62
id_0008,Computers_Electronics_and_Technology,349.2561,72,1641,4.850779166666666,308.6620194078948,1158,2022-03-04,3,4,63
id_0008,Computers_Electronics_and_Technology,80.77203,24,692,3.36550125,308.6620194078948,1159,2022-03-05,3,5,64
id_0008,Computers_Electronics_and_Technology,177.13356,43,988,4.119385116279069,308.6620194078948,1160,2022-03-06,3,6,65
id_0008,Computers_Electronics_and_Technology,337.75534,100,2410,3.3775534,308.6620194078948,1161,2022-03-07,3,0,66
id_0008,Computers_Electronics_and_Technology,254.64905,67,2328,3.80073208955224,308.6620194078948,1162,2022-03-08,3,1,67
id_0008,Computers_Electronics_and_Technology,509.8765,116,2549,4.395487068965517,308.6620194078948,1163,2022-03-09,3,2,68
id_0008,Computers_Electronics_and_Technology,380.14127,101,2376,3.7637749504950495,308.6620194078948,1164,2022-03-10,3,3,69
id_0008,Computers_Electronics_and_Technology,389.19986,83,2115,4.689154939759036,308.6620194078948,1165,2022-03-11,3,4,70
id_0008,Computers_Electronics_and_Technology,119.672066,26,796,4.6027717692307695,308.6620194078948,1166,2022-03-12,3,5,71
id_0008,Computers_Electronics_and_Technology,104.18792,30,863,3.472930666666667,308.6620194078948,1167,2022-03-13,3,6,72
id_0008,Computers_Electronics_and_Technology,525.9069,101,2368,5.20699900990099,308.6620194078948,1168,2022-03-14,3,0,73
id_0008,Computers_Electronics_and_Technology,318.21075,85,2268,3.743655882352941,308.6620194078948,1169,2022-03-15,3,1,74
id_0008,Computers_Electronics_and_Technology,432.7765,102,2522,4.242906862745098,308.6620194078948,1170,2022-03-16,3,2,75
id_0008,Computers_Electronics_and_Technology,373.8125,101,2474,3.7011138613861374,308.6620194078948,1171,2022-03-17,3,3,76
id_0008,Computers_Electronics_and_Technology,350.06595,75,1800,4.667546,308.6620194078948,1172,2022-03-18,3,4,77
id_0008,Computers_Electronics_and_Technology,177.19987,40,853,4.42999675,308.6620194078948,1173,2022-03-19,3,5,78
id_0008,Computers_Electronics_and_Technology,142.3971,27,967,5.2739666666666665,308.6620194078948,1174,2022-03-20,3,6,79
